SIM Count,RAM Size,Battery Size,Internal Memory,Version,Screen Size,SIM Type,Colour Name,Condition,Model Number,Model Name,Title,Price,Brand,Rating,Product Image,Product Link,Expandable Memory Type,Secondary Camera Resolution,Charging Type,Processor Speed,Secondary Camera,Product Weight,Display Type,Display Resolution Type,Operating System,Operating System Number,Processor Number,Fast Charging,What's In The Box,Network Frequency Band,Number of Cores,Glass Technology,Primary Camera Feature,Flash,Video Recording Resolution Type,Water/Dust Properties,Finish,Model Year,Network Type,Product Length,Product Height,Product Width/Depth,Maximum Expandable Memory,Primary Camera (MP),Voice Calling Capability,Processor Name,Sensor,Display Resolution,Refresh Rates,Operating System Version,Audio Jack,Camera Type,Battery Type,Pixels Per Inch,Network,Wireless
Dual SIM,8 GB,4676 mAh,256 GB,Middle East Version,6.9 in,Nano + eSIM,Natural Titanium,New,MYWK3AH/A-MYWK3AE/A-MHJF3ZE/A,iPhone 16 Pro Max,iPhone 16 Pro Max 256GB Natural Titanium With 20W Adapter - Middle East Version,EGP 81999.00 Inclusive of VAT,Apple,,"['https://f.nooncdn.com/p/pnsku/N70109316V/45/_/1726159839/816579e8-a9bf-4754-8eb8-b95eceb26177.jpg', 'https://f.nooncdn.com/p/pnsku/N70109332V/45/_/1726159829/af02f0ef-00e2-46ce-bcef-4e3dfb8f6c67.jpg', 'https://f.nooncdn.com/p/pnsku/N70109402V/45/_/1726159834/28028412-8769-4514-8a7f-61056429be14.jpg', 'https://f.nooncdn.com/p/pnsku/N70109253V/45/_/1726152787/2501019c-4c7a-4dab-bd60-32a488e21a9d.jpg']",https://www.noon.com/egypt-en/iphone-16-pro-max-256gb-natural-titanium-with-20w-adapter-middle-east-version/N70109402V/p/?o=cfdebe0eb3621bcd,No Expandable Memory,12 MP,Type-C,,12 - 15.9 MP,227 g,OLED,FHD+,iOS,,,Yes,,,Hexa Core,,Triple,LED,,,,2024,5G,77.6 mm,163 mm,8.25 mm,,48+48+12,Yes,Apple,,1280x680,,,,,,,,
Dual SIM,8 GB,3561 mAh,128 GB,Middle East Version,6.1 in,Nano + eSIM,Teal,New,MYDV3AH/A-MYDV3AE/A-MHJF3ZE/A,iPhone 16,iPhone 16 128GB Teal With 20W Adapter - Middle East Version,EGP 51999.00 Inclusive of VAT,Apple,,"['https://f.nooncdn.com/p/pnsku/N70109194V/45/_/1726159616/5815063f-d923-436c-87a9-94af3f214cc7.jpg', 'https://f.nooncdn.com/p/pnsku/N70109197V/45/_/1726159809/a057b03f-9d50-4b59-ac31-ed1ee8ff4b87.jpg', 'https://f.nooncdn.com/p/pnsku/N70109199V/45/_/1726159845/a1b3a6f3-e52b-4b77-976f-958c3c4092e4.jpg', 'https://f.nooncdn.com/p/pnsku/N70109198V/45/_/1726159835/f522be75-f7aa-4590-aa96-9a51ecb7c9b3.jpg', 'https://f.nooncdn.com/p/pnsku/N70109195V/45/_/1726159814/6afef244-767b-4279-b3b2-d443792e3186.jpg']",https://www.noon.com/egypt-en/iphone-16-128gb-teal-with-20w-adapter-middle-east-version/N70109199V/p/?o=b4437c37135b9e0c,No Expandable Memory,12 MP,Type-C,,12 - 15.9 MP,170 g,OLED,FHD+,iOS,,,Yes,,,Hexa Core,,Triple,LED,,,,2024,5G,71.6 mm,147.6 mm,7.8 mm,,48+48+12,Yes,Apple,,1280x680,,,,,,,,
Dual SIM,12 GB,5200 mAh,256 GB,Middle East Version,6.7 in,Nano SIM,Moonlight White,New,5109BFQB / ELI-NX9,Honor 200,200 Dual SIM Moonlight White 12GB 256GB 5G With Honor Choice Earbuds X5,EGP 21599.00 Inclusive of VAT,Honor,,[],https://www.noon.com/egypt-en/200-dual-sim-moonlight-white-12gb-256gb-5g-with-honor-choice-earbuds-x5/N70122795V/p/?o=fe9968c6c0efa38d,,50 MP,Type-C,,32 MP & Above,,,,Android,,,,,,,,,,,,,2024,5G,,,,,50+50+12 MP,Yes,,,,,Android 14,,,,,,
Dual SIM,8 GB,3561 mAh,128 GB,Middle East Version,6.1 in,Nano + eSIM,White,New,MYDR3AH/A-MYDR3AE/A-MHJF3ZE/A,iPhone 16,iPhone 16 128GB White With 20W Adapter - Middle East Version,EGP 50999.00 Inclusive of VAT,Apple,,"['https://f.nooncdn.com/p/pnsku/N70109194V/45/_/1726159616/5815063f-d923-436c-87a9-94af3f214cc7.jpg', 'https://f.nooncdn.com/p/pnsku/N70109197V/45/_/1726159809/a057b03f-9d50-4b59-ac31-ed1ee8ff4b87.jpg', 'https://f.nooncdn.com/p/pnsku/N70109199V/45/_/1726159845/a1b3a6f3-e52b-4b77-976f-958c3c4092e4.jpg', 'https://f.nooncdn.com/p/pnsku/N70109198V/45/_/1726159835/f522be75-f7aa-4590-aa96-9a51ecb7c9b3.jpg', 'https://f.nooncdn.com/p/pnsku/N70109195V/45/_/1726159814/6afef244-767b-4279-b3b2-d443792e3186.jpg']",https://www.noon.com/egypt-en/iphone-16-128gb-white-with-20w-adapter-middle-east-version/N70109195V/p/?o=e85868875e66865d,No Expandable Memory,12 MP,Type-C,,12 - 15.9 MP,170 g,OLED,FHD+,iOS,,,Yes,,,Hexa Core,,Triple,LED,,,,2024,5G,71.6 mm,147.6 mm,7.8 mm,,48+48+12,Yes,Apple,,1280x680,,,,,,,,
Dual SIM,12 GB,5000 mAh,512 GB,UAE Version,6.72 in,Micro SIM,astro silver,New,CPH2625,Reno 12,Reno12 Dual SIM Astro Silver 12GB RAM 512GB 5G - Middle East Version,EGP 23399.00 Inclusive of VAT,OPPO,4.4,"['https://f.nooncdn.com/p/pnsku/N70088078V/45/_/1721630343/f5b1cbe8-7de9-440b-8735-d6df84799fa7.jpg', 'https://f.nooncdn.com/p/pnsku/N70088079V/45/_/1721629931/2a5f885d-efa4-4ab8-ad7b-f66245781d2c.jpg']",https://www.noon.com/egypt-en/reno12-dual-sim-astro-silver-12gb-ram-512gb-5g-middle-east-version/N70088079V/p/?o=e3fbf7ea5aff8c4e,,32 MP,Type-C,,32 MP & Above,177 g,AMOLED,,Android,2.5,Dimensity 7300,Yes,,GSM/LTE/UMTS,Octa Core,Gorilla Glass,,LED,,Water Resistant and Dust Resistant,,2024,5G,,,,,50+8+2 mp,Yes,MediaTek Dimensity,"Accelerometer, Gyroscope, Digital compass",1080x2408,,,,,,,,
Dual SIM,8 GB,5000 mAh,256 GB,Middle East Version,6.5 in,Nano SIM,Light Blue,New,SM-A256ELBHMEA,BSM-A256E/2D8N,Galaxy A25 Dual Sim Light Blue 8GB RAM 256GB 5G - Middle East Version With Free Gift 25W Adapter USB-C Super Fast Charging Black,EGP 10999.00 Inclusive of VAT,Samsung,,[],https://www.noon.com/egypt-en/galaxy-a25-dual-sim-light-blue-8gb-ram-256gb-5g-middle-east-version-with-free-gift-25w-adapter-usb-c-super-fast-charging-black/N70121686V/p/?o=f0e2e8fc994db66a,MicroSD,13 MP,Type-C,2.4 GHz,12 - 15.9 MP,,OLED,FHD+,Android,,,Yes,Samsung 25W Adapter USB-C Super Fast Charging Travel Adapter (EU Plug) Black,GSM,Octa Core,,Triple,,,,,,5G,,,,1 TB,50+8+2,,,,2340x1080,120Hz,,3.5 mm,,,,,
Dual SIM,8 GB,3561 mAh,256 GB,International Version,6.1 in,Nano + eSIM,Ultramarine,New,iPhone 16,iPhone 16,iPhone 16 256GB Ultramarine 5G With FaceTime - International Version,EGP 55999.00 Inclusive of VAT,Apple,4.3,"['https://f.nooncdn.com/p/pnsku/N70106136V/45/_/1725964715/bb2c6620-f447-45d5-9ce3-c44991990e04.jpg', 'https://f.nooncdn.com/p/pnsku/N70106135V/45/_/1725965427/050268ed-5f3f-4037-ab80-1fe9026a7f90.jpg', 'https://f.nooncdn.com/p/pnsku/N70106137V/45/_/1725964664/38d42552-29fa-4368-b9ca-58ccf1328af5.jpg', 'https://f.nooncdn.com/p/pnsku/N70106038V/45/_/1725965427/f9bc3623-581a-458f-9ccc-bd1b7e129b69.jpg', 'https://f.nooncdn.com/p/pnsku/N70106138V/45/_/1725964787/1b7411bb-fbd1-4db0-ac1a-863d8c07e45d.jpg']",https://www.noon.com/egypt-en/iphone-16-256gb-ultramarine-5g-with-facetime-international-version/N70106038V/p/?o=e17b0416db22de1c,No Expandable Memory,12 MP,Type-C,,12 - 15.9 MP,170 g,Retina Display,,iOS,,A18,Yes,Mobile + Charging Cable,,Hexa Core,,Dual,Dual Tone flash,,Water Resistant,,2024,5G,71.6 mm,147.6 mm,7.8 mm,,48+12,Yes,Apple,,1179x2556,120Hz,iOS 18,Type-C,,,,,
Dual SIM,8 GB,4676 mAh,256 GB,Middle East Version,6.9 in,Nano + eSIM,Black Titanium,New,MYWG3AH/A-MYWG3AE/A-MHJF3ZE/A,iPhone 16 Pro Max,iPhone 16 Pro Max 256GB Black Titanium With 20W Adapter - Middle East Version,EGP 83999.00 Inclusive of VAT,Apple,,"['https://f.nooncdn.com/p/pnsku/N70109316V/45/_/1726159839/816579e8-a9bf-4754-8eb8-b95eceb26177.jpg', 'https://f.nooncdn.com/p/pnsku/N70109332V/45/_/1726159829/af02f0ef-00e2-46ce-bcef-4e3dfb8f6c67.jpg', 'https://f.nooncdn.com/p/pnsku/N70109402V/45/_/1726159834/28028412-8769-4514-8a7f-61056429be14.jpg', 'https://f.nooncdn.com/p/pnsku/N70109253V/45/_/1726152787/2501019c-4c7a-4dab-bd60-32a488e21a9d.jpg']",https://www.noon.com/egypt-en/iphone-16-pro-max-256gb-black-titanium-with-20w-adapter-middle-east-version/N70109316V/p/?o=a6b62f52fa40a6da,No Expandable Memory,12 MP,Type-C,,12 - 15.9 MP,227 g,OLED,FHD+,iOS,,,Yes,,,Hexa Core,,Triple,LED,,,,2024,5G,77.6 mm,163 mm,8.25 mm,,48+48+12,Yes,Apple,,1280x680,,,,,,,,
Dual SIM,8 GB,5000 mAh,256 GB,Middle East Version,6.7 in,Nano SIM,Green,New,CTR-L81,Nova 12i,Nova 12i Dual SIM Green 8GB RAM 256GB 4G With Huawei Freelace Green,EGP 12299.00 Inclusive of VAT,HUAWEI,,[],https://www.noon.com/egypt-en/nova-12i-dual-sim-green-8gb-ram-256gb-4g-with-huawei-freelace-green/N70117587V/p/?o=d6f76a0370c2166a,,8 MP,Type-C,,8 - 11.9 MP,,,,,,,,,LTE,,,,,,,,,4G,,,,,108 MP,Yes,,,,,,,,,,,
Dual SIM,8 GB,3561 mAh,256 GB,International Version,6.1 in,Nano + eSIM,Pink,New,iPhone 16,iPhone 16,iPhone 16 256GB Pink 5G With FaceTime - International Version,EGP 55999.00 Inclusive of VAT,Apple,5,"['https://f.nooncdn.com/p/pnsku/N70106136V/45/_/1725964715/bb2c6620-f447-45d5-9ce3-c44991990e04.jpg', 'https://f.nooncdn.com/p/pnsku/N70106135V/45/_/1725965427/050268ed-5f3f-4037-ab80-1fe9026a7f90.jpg', 'https://f.nooncdn.com/p/pnsku/N70106137V/45/_/1725964664/38d42552-29fa-4368-b9ca-58ccf1328af5.jpg', 'https://f.nooncdn.com/p/pnsku/N70106038V/45/_/1725965427/f9bc3623-581a-458f-9ccc-bd1b7e129b69.jpg', 'https://f.nooncdn.com/p/pnsku/N70106138V/45/_/1725964787/1b7411bb-fbd1-4db0-ac1a-863d8c07e45d.jpg']",https://www.noon.com/egypt-en/iphone-16-256gb-pink-5g-with-facetime-international-version/N70106135V/p/?o=c04faeee5ab4fddf,No Expandable Memory,12 MP,Type-C,,12 - 15.9 MP,170 g,Retina Display,,iOS,,A18,Yes,Mobile + Charging Cable,,Hexa Core,,Dual,Dual Tone flash,,Water Resistant,,2024,5G,71.6 mm,147.6 mm,7.8 mm,,48+12,Yes,Apple,,1179x2556,120Hz,iOS 18,Type-C,,,,,
Dual SIM,8 GB,5000 mAh,256 GB,International Version,6.5 in,Nano SIM,Blue/Black,New,Galaxy A15,Galaxy A15,Galaxy A15 Dual Sim Blue Black 8GB RAM 256GB 4G -International Version,EGP 8907.70 Inclusive of VAT,Samsung,4.3,[],https://www.noon.com/egypt-en/galaxy-a15-dual-sim-blue-black-8gb-ram-256gb-4g-international-version/N70065710V/p/?o=c911bbadec60107e,MicroSD,,Type-C,,,,,,,,,,,,,,,,,,,2023,4G,,,,,,,,,,,,,,,,,
Dual SIM,4 GB,5000 mAh,128 GB,International Version,6.71 in,Nano SIM,Star Blue,,Redmi A3,,Redmi A3 Dual Sim Star Blue 4Gb Ram 128Gb 4G - Global Version,EGP 4883.95 Inclusive of VAT,Xiaomi,5,[],https://www.noon.com/egypt-en/redmi-a3-dual-sim-star-blue-4gb-ram-128gb-4g-global-version/N70052311V/p/?o=bc7219e1f718e8ea,,,Type-C,,,,,,,,,YES,Mobile Phone | Adapter | USB Type-C Cable | SIM Eject Tool | Quick Start Guide | Safety Information,,,,,LED,,,,2023,4G,,,,,,,,,,,,,Primary Camera + Secondary Camera,Lithium Polymer,,,
Dual SIM,4 GB,5000 mAh,128 GB,International Version,6.56 in,Nano SIM,Glowing Black,New,CPH2579,Oppo A38,A38 Dual SIM Glowing Black 4GB RAM 128GB 4G,EGP 6887.95 Inclusive of VAT,OPPO,3.3,"['https://f.nooncdn.com/p/pnsku/N70016417V/45/_/1697779879/29c7b2de-d254-4703-a0cd-15d3ff4eb77a.jpg', 'https://f.nooncdn.com/p/pnsku/N70016419V/45/_/1697779880/c8fdc31b-1761-48af-a3d7-4e6ab98b258a.jpg']",https://www.noon.com/egypt-en/a38-dual-sim-glowing-black-4gb-ram-128gb-4g/N70016417V/p/?o=cdbdcf01fbcc1afe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dual SIM,8 GB,3561 mAh,256 GB,International Version,6.1 in,Nano + eSIM,Black,New,iPhone 16,iPhone 16,iPhone 16 256GB Black 5G With FaceTime - International Version,EGP 55999.00 Inclusive of VAT,Apple,5,"['https://f.nooncdn.com/p/pnsku/N70106136V/45/_/1725964715/bb2c6620-f447-45d5-9ce3-c44991990e04.jpg', 'https://f.nooncdn.com/p/pnsku/N70106135V/45/_/1725965427/050268ed-5f3f-4037-ab80-1fe9026a7f90.jpg', 'https://f.nooncdn.com/p/pnsku/N70106137V/45/_/1725964664/38d42552-29fa-4368-b9ca-58ccf1328af5.jpg', 'https://f.nooncdn.com/p/pnsku/N70106038V/45/_/1725965427/f9bc3623-581a-458f-9ccc-bd1b7e129b69.jpg', 'https://f.nooncdn.com/p/pnsku/N70106138V/45/_/1725964787/1b7411bb-fbd1-4db0-ac1a-863d8c07e45d.jpg']",https://www.noon.com/egypt-en/iphone-16-256gb-black-5g-with-facetime-international-version/N70106136V/p/?o=f1728bde9a0965bf,No Expandable Memory,12 MP,Type-C,,12 - 15.9 MP,170 g,Retina Display,,iOS,,A18,Yes,Mobile + Charging Cable,,Hexa Core,,Dual,Dual Tone flash,,Water Resistant,,2024,5G,71.6 mm,147.6 mm,7.8 mm,,48+12,Yes,Apple,,1179x2556,120Hz,iOS 18,Type-C,,,,,
Dual SIM,12 GB,5200 mAh,256 GB,Middle East Version,6.7 in,Nano SIM,Black,New,5109BFQB / ELI-NX9,Honor 200,200 Dual SIM Black 12GB 256GB 5G  With Honor Choice Earbuds X5,EGP 21599.00 Inclusive of VAT,Honor,,[],https://www.noon.com/egypt-en/200-dual-sim-black-12gb-256gb-5g-with-honor-choice-earbuds-x5/N70122794V/p/?o=e43bb2d436d4b2de,,50 MP,Type-C,,32 MP & Above,,,,Android,,,,,,,,,,,,,2024,5G,,,,,50+50+12 MP,Yes,,,,,Android 14,,,,,,
Dual SIM,8 MB,1200 mAh,16 MB,Middle East Version,2.4 in,SIM (Standard),White,,NOKIA 5310,,5310- Dual SIM -White- 8MB RAM 16MB GSM,EGP 1150.00 Inclusive of VAT,NOKIA,,[],https://www.noon.com/egypt-en/5310-dual-sim-white-8mb-ram-16mb-gsm/N70065233V/p/?o=e6c102d2b0c93d4b,,,Micro USB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Camera,,,,
Dual SIM,8 GB,5000 mAh,256 GB,International Version,6.79 in,Nano SIM,Sky Blue,,23053RN02Y / 23053RN02A/ 23054RN02Y / 23053RN02L/ 22120RN86C/ 23108RN04Y/ 230053RN02A/ 23106RN0DA,Redmi 12,Redmi 12 Dual SIM Sky Blue 8GB RAM 256GB 4G - Global Version,EGP 7936.50 Inclusive of VAT,Xiaomi,4.2,"['https://f.nooncdn.com/p/v1689081523/N53414853A_1.jpg', 'https://f.nooncdn.com/p/v1689081555/N53414831A_1.jpg', 'https://f.nooncdn.com/p/v1689081543/N53414832A_1.jpg']",https://www.noon.com/egypt-en/redmi-12-dual-sim-sky-blue-8gb-ram-256gb-4g-global-version/N53414832A/p/?o=b2e223a40f5fc61a,MicroSD,8 MP,Type-C,2 GHz,8 - 11.9 MP,198.5 g,IPS LCD,FHD+,Android,13,G88,Yes,"Redmi 12 NFC Mobile, Adapter, Charging Cabel Type-C, Clear Cover",GSM/LTE,Octa Core,Gorilla Glass,Triple,LED,1080p,Water Resistant and Dust Resistant,Glass,2023,4G,168.6 mm,8.17 mm,76.28 mm,1 TB,50+8+2MP,,,,,,,,,,,,
Dual SIM,8 GB,5000 mAh,256 GB,International Version,6.43 in,Nano SIM,Pearl Green,,12S,Redmi Note 12S,Redmi Note 12S Dual Sim Pearl Green 8GB RAM 256GB 4G Global Version,EGP 10500.00 Inclusive of VAT,Xiaomi,4.2,"['https://f.nooncdn.com/p/v1687265357/N53404740A_1.jpg', 'https://f.nooncdn.com/p/v1687265356/N53404737A_1.jpg', 'https://f.nooncdn.com/p/v1685433770/N53409552A_1.jpg']",https://www.noon.com/egypt-en/redmi-note-12s-dual-sim-pearl-green-8gb-ram-256gb-4g-global-version/N53409552A/p/?o=a17bda408fef09fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dual SIM,8 GB,5000 mAh,256 GB,Middle East Version,6.5 in,Nano SIM,Blue Black,New,SM-A256EZKHMEA,Galaxy A25,Galaxy A25 Dual SIM Blue Black 8GB RAM 256GB 5G - Middle East Version With Free Gift 25W Adapter USB-C Super Fast Charging Black,EGP 10999.00 Inclusive of VAT,Samsung,,[],https://www.noon.com/egypt-en/galaxy-a25-dual-sim-blue-black-8gb-ram-256gb-5g-middle-east-version-with-free-gift-25w-adapter-usb-c-super-fast-charging-black/N70121786V/p/?o=f2cc8cd20d94029a,MicroSD,13 MP,Type-C,2.4 GHz,12 - 15.9 MP,,OLED,FHD+,Android,,,Yes,Samsung 25W Adapter USB-C Super Fast Charging Travel Adapter (EU Plug) Black,,Octa Core,,Triple,,,,,,5G,,,,1 TB,50+8+2,,,,2340x1080,120Hz,,3.5 mm,,,,,
Dual SIM,8 GB,3561 mAh,256 GB,International Version,6.1 in,Nano + eSIM,White,New,iPhone 16,iPhone 16,iPhone 16 256GB White 5G With FaceTime - International Version,EGP 55999.00 Inclusive of VAT,Apple,,"['https://f.nooncdn.com/p/pnsku/N70106136V/45/_/1725964715/bb2c6620-f447-45d5-9ce3-c44991990e04.jpg', 'https://f.nooncdn.com/p/pnsku/N70106135V/45/_/1725965427/050268ed-5f3f-4037-ab80-1fe9026a7f90.jpg', 'https://f.nooncdn.com/p/pnsku/N70106137V/45/_/1725964664/38d42552-29fa-4368-b9ca-58ccf1328af5.jpg', 'https://f.nooncdn.com/p/pnsku/N70106038V/45/_/1725965427/f9bc3623-581a-458f-9ccc-bd1b7e129b69.jpg', 'https://f.nooncdn.com/p/pnsku/N70106138V/45/_/1725964787/1b7411bb-fbd1-4db0-ac1a-863d8c07e45d.jpg']",https://www.noon.com/egypt-en/iphone-16-256gb-white-5g-with-facetime-international-version/N70106138V/p/?o=aa0bd6d98736512e,No Expandable Memory,12 MP,Type-C,,12 - 15.9 MP,170 g,Retina Display,,iOS,,A18,Yes,Mobile + Charging Cable,,Hexa Core,,Dual,Dual Tone flash,,Water Resistant,,2024,5G,71.6 mm,147.6 mm,7.8 mm,,48+12,Yes,Apple,,1179x2556,120Hz,iOS 18,Type-C,,,,,
Dual SIM,2 GB,5000 mAh,64 GB,International Version,,,,,,,Smart 7 HD Dual SIM Jade White 2GB RAM 64GB 4G LTE,EGP 3849.00 Inclusive of VAT,Infinix,4.6,"['https://f.nooncdn.com/p/v1685701968/N53410731A_1.jpg', 'https://f.nooncdn.com/p/v1685698329/N53410706A_1.jpg', 'https://f.nooncdn.com/p/v1685701969/N53410732A_1.jpg', 'https://f.nooncdn.com/p/v1685707369/N53410834A_1.jpg']",https://www.noon.com/egypt-en/smart-7-hd-dual-sim-jade-white-2gb-ram-64gb-4g-lte/N53410732A/p/?o=b1f0a473b6c891ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dual SIM,12 GB,5200 mAh,256 GB,Middle East Version,12 in,Nano SIM,Emerald Green,New,5109BFQB / ELI-NX9,Honor 200,200 Dual SIM Emerald Green 12GB 256GB 5G With Honor Choice Earbuds X5,EGP 21599.00 Inclusive of VAT,Honor,,[],https://www.noon.com/egypt-en/200-dual-sim-emerald-green-12gb-256gb-5g-with-honor-choice-earbuds-x5/N70122796V/p/?o=de64ba12382a2a2b,,,Type-C,,,,,,Android,,,,,,,,,,,,,2024,5G,,,,,50+50+12 MP,Yes,,,,,Android 14,,,,,,
Dual SIM,4 MB,800 mAh,4 MB,,1.77 in,SIM (Standard),Grey,,Uni X1,Uni X1,UNI X1 Dual SIM Mobile Phone 1.77 Inch grey,EGP 489.00 Inclusive of VAT,unitronics,,[],https://www.noon.com/egypt-en/uni-x1-dual-sim-mobile-phone-1-77-inch-grey/ZA2C7F9982820DD536613Z/p/?o=za2c7f9982820dd536613z-1,MicroSD card,,Round Pin,,,,TFT,,Unix,,,,,GSM,Single Core,On Cell,,Yes,,,,2024,,128 cm,160 cm,200 cm,2 GB,1.3,,Unisoc,,128x160,,,3.5 mm,,Dry Cell Battery,128x160,,
Dual SIM,12 GB,5000 mAh,256 GB,Middle East Version,6.6 in,Nano SIM,Silvery White,New,S666LN,RS4,RS4 Dual SIM Silvery White 12+12GB RAM 256GB 4G - Middle East Version,EGP 8450.00 Inclusive of VAT,ITEL,4.4,"['https://f.nooncdn.com/p/pnsku/N70063667V/45/_/1713703065/75e7abd1-920e-4b9b-837a-40e5bb2eb338.jpg', 'https://f.nooncdn.com/p/pnsku/N70063665V/45/_/1713702962/cf9f1542-015d-4c19-916d-76d9a28bc3a7.jpg']",https://www.noon.com/egypt-en/rs4-dual-sim-silvery-white-12-12gb-ram-256gb-4g-middle-east-version/N70063665V/p/?o=ffb866ab3602c86a,MicroSD,8 MP,Type-C,,8 - 11.9 MP,,,,Android,13,Helio G99 Ultimate,Yes,,,Octa Core,,,LED,,,,2024,4G,0.82 cm,16.4 cm,7.56 cm,1 TB,50MP,Yes,,,720x1612,,Android 13,,,,,,
Dual SIM,8 GB,5000 mAh,256 GB,Middle East Version,6.7 in,Nano SIM,Black,New,CTR-L81,Nova 12i,Nova 12i Dual SIM Black 8GB RAM 256GB 4G With Huawei Freelace Green,EGP 12299.00 Inclusive of VAT,HUAWEI,,[],https://www.noon.com/egypt-en/nova-12i-dual-sim-black-8gb-ram-256gb-4g-with-huawei-freelace-green/N70117588V/p/?o=e4e8f3457476175e,,8 MP,Type-C,,8 - 11.9 MP,,,,,,,,,LTE,,,,,,,,,4G,,,,,108 MP,Yes,,,,,,,,,,,
Dual SIM,6 GB,6000 mAh,256 GB,Middle East Version,6.8 in,Nano SIM,Flowing Silver,New,CLK - LX2,X7b,"X7b Dual SIM 6GB RAM 256GB 4G - Flowing Silver, With Honor X6 Earbuds - White",EGP 9650.00 Inclusive of VAT,Honor,5,"['https://f.nooncdn.com/p/pnsku/N70070457V/45/_/1715139127/834919ba-44a1-466e-bbb7-4fe8dbf8a2ae.jpg', 'https://f.nooncdn.com/p/pnsku/N70070456V/45/_/1715139123/ba9199a8-1d9c-4ba0-8c84-3022c2f63ca3.jpg', 'https://f.nooncdn.com/p/pnsku/N70070455V/45/_/1715139117/3a0372d7-bfdc-4176-84df-dcd7303dad0d.jpg']",https://www.noon.com/egypt-en/x7b-dual-sim-6gb-ram-256gb-4g-flowing-silver-with-honor-x6-earbuds-white/N70070456V/p/?o=cd9c76eff4ef546b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dual SIM,6 GB,6000 mAh,256 GB,Middle East Version,6.8 in,Nano SIM,Emerald Green,New,CLK - LX2,X7b,"X7b Dual SIM  6GB RAM 256GB 4G - Emerald Green, With Honor X6 Earbuds - White",EGP 9650.00 Inclusive of VAT,Honor,4.5,"['https://f.nooncdn.com/p/pnsku/N70070457V/45/_/1715139127/834919ba-44a1-466e-bbb7-4fe8dbf8a2ae.jpg', 'https://f.nooncdn.com/p/pnsku/N70070456V/45/_/1715139123/ba9199a8-1d9c-4ba0-8c84-3022c2f63ca3.jpg', 'https://f.nooncdn.com/p/pnsku/N70070455V/45/_/1715139117/3a0372d7-bfdc-4176-84df-dcd7303dad0d.jpg']",https://www.noon.com/egypt-en/x7b-dual-sim-6gb-ram-256gb-4g-emerald-green-with-honor-x6-earbuds-white/N70070457V/p/?o=be0b92ad992f323a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dual SIM,6 GB,6000 mAh,256 GB,Middle East Version,6.8 in,Nano SIM,Midnight Black,New,CLK - LX2,X7b,"X7b Dual SIM 6GB RAM 256GB 4G - Midnight Black, With Honor X6 Earbuds - White",EGP 9650.00 Inclusive of VAT,Honor,5,"['https://f.nooncdn.com/p/pnsku/N70070457V/45/_/1715139127/834919ba-44a1-466e-bbb7-4fe8dbf8a2ae.jpg', 'https://f.nooncdn.com/p/pnsku/N70070456V/45/_/1715139123/ba9199a8-1d9c-4ba0-8c84-3022c2f63ca3.jpg', 'https://f.nooncdn.com/p/pnsku/N70070455V/45/_/1715139117/3a0372d7-bfdc-4176-84df-dcd7303dad0d.jpg']",https://www.noon.com/egypt-en/x7b-dual-sim-6gb-ram-256gb-4g-midnight-black-with-honor-x6-earbuds-white/N70070455V/p/?o=acec4395fb86acad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dual SIM,8 GB,5000 mAh,256 GB,Middle East Version,6.6 in,Nano SIM,Awesome Navy,New,SM-A556EZKWMEA,SM-A556EZKWMEA,Galaxy A55 Dual SIM Awesome Navy 8GB RAM 256GB 5G - Middle East Version With Free Gift 25W Adapter USB-C Super Fast Charging Black,EGP 17899.00 Inclusive of VAT,Samsung,,[],https://www.noon.com/egypt-en/galaxy-a55-dual-sim-awesome-navy-8gb-ram-256gb-5g-middle-east-version-with-free-gift-25w-adapter-usb-c-super-fast-charging-black/N70121673V/p/?o=a5a9606eb0e1cb9c,MicroSD,32 MP,Type-C,,32 MP & Above,,,FHD+,Android,,,,Samsung 25W Adapter USB-C Super Fast Charging Travel Adapter (EU Plug) Black,,,,Triple,,,,,2023,5G,,,,,50+12+5,,,,2340x1080,120Hz,,,,,,,
